md5id,date,stationid,aqi,so2,so2_24h,no2,no2_24h,co,co_24h,o3,o3_24h,o3_8h,o3_8h_24h,pm10,pm10_24h,pm2_5,pm2_5_24h
000c561b0616cc3ab98acc25773d1b78,"2016-02-21 06:00",8bf1fe3a9b23b6f2df223a63d2edc6ff,105.0,3.0,7.0,69.0,37.0,2.1,0.961,2.0,92.0,4.0,85.0,NULL,NULL,79.0,29.0
000c5927813f2c32f070a2886d93aad3,"2015-03-08 03:00",a7dca88c5d0a9534236b665a9e3a6437,267.0,22.6,NULL,71.7,NULL,3.1,NULL,11.2,NULL,NULL,NULL,NULL,215.5,NULL,216.3
000c596bdfde579be5fb7309936e6ffd,"2016-03-16 04:00",7ce1f58e6ff00b41526e8d4ecce1b87b,249.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,0.0,0.0
000c5cc2296aa36fb18fb1d73e36f8ea,"2016-03-05 21:00",cb2241f7b3d37df892c3abfdf12377b8,141.0,0.038,NULL,0.085,NULL,0.866,NULL,0.008,NULL,0.059,NULL,0.232,0.207,0.05,0.086
000c5e65b3e71ddfba4e546c6b4cf44f,"2015-09-05 21:00",154bdaab03a06a4165babb425ab9961f,22.0,6.0,6.0,24.0,28.0,0.484,0.523,42.0,100.0,78.0,80.0,22.0,23.0,5.0,10.0
000c6d0c54d4ea12611f4847c365de4e,"2014-02-23 01:00",3f38a2c02555af5cbf64ec172664a777,304.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,302.0,NULL,254.0
000c7d17497fe9e3fb7408a751f6c422,"2015-08-23 12:00",a65b2521475a3ba4ff308ff8a9139465,57.0,46.0,26.0,17.0,20.0,2.3,2.084,98.0,181.0,39.0,164.0,64.0,85.0,27.0,41.0
000c7ecb8fbd236472dcec2da11f1bf1,"2014-09-27 20:00",16050940a9a160a54b070e6f0f85fe4e,87.0,10.0,15.0,22.0,8.0,0.682,0.527,22.0,78.0,60.0,64.0,124.0,125.0,40.0,75.0
000c7fb8031f944f377baa7e9e59e028,"2014-11-21 02:00",c3946785513dbe524d7e166b1f3ae1b7,395.0,40.0,67.0,106.0,109.0,4.899,4.437,2.0,7.0,2.0,5.0,495.0,492.0,345.0,338.0
000c93cbda0df1d1928cf1bf847f6477,"2015-12-20 12:00",1b519ba13e08483e3bc23d82dd5992cf,173.0,65.0,62.0,88.0,85.0,2.498,3.16,24.0,56.0,22.0,39.0,180.0,192.0,131.0,126.0
000c95b5aa85fc2b5c8d6c6f95e919a2,"2014-06-03 06:00",1868e743178743db4ce73e3199efd516,55.0,2.0,NULL,28.1,NULL,0.1,NULL,2.0,NULL,NULL,NULL,NULL,NULL,NULL,38.8
000c9dde44144947344c42fe367e1d7b,"2015-12-27 22:00",5cb9d1d0e47582e4a98fd216688e5d32,79.0,27.0,NULL,84.0,NULL,2.8,NULL,2.0,NULL,2.0,NULL,145.0,107.0,NULL,55.0
000ca75c4b2de137f3d777a7eb2630f2,"2014-05-17 03:00",317bdf24d26c105617d9491c93d36b82,69.0,29.0,9.0,0.0,38.0,0.7,0.442,84.0,139.0,95.0,101.0,80.0,97.0,50.0,38.0
000cb71131c11800a23c0b93cb832e8b,"2016-02-07 14:00",dd46c074279b12ef1ae83a2d5c8f3200,70.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,NULL,0.0
000cb76bfc7466e63c8451ea4da9914e,"2015-07-02 08:00",bf975a66ccf34deeb828c9f5dd8e7492,22.0,9.0,6.0,39.0,35.0,0.441,0.415,31.0,130.0,26.0,106.0,22.0,29.0,0.0,6.0
000cba7fbec0676ab83cbb288de8b380,"2015-05-05 10:00",7faa3abe01b7bb722a656fe9090b11a4,127.0,25.0,9.0,27.0,17.0,1.187,0.53,78.0,137.0,70.0,130.0,147.0,84.0,96.0,41.0
000cbecbf2f1f9211f12dc8c6dd19fcd,"2016-01-03 21:00",260aab8e728ca966154b06f255daf35e,272.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,NULL,0.0
000cbfed77f3bea57505efd26d8399e1,"2013-06-14 11:00",667b620c3d7d69e8f65c19cb376219da,183.0,45.0,NULL,23.0,NULL,0.897,NULL,100.0,NULL,137.875,NULL,237.0,NULL,138.0,NULL
000cce4791b31c2d23b8a0422bdb7480,"2016-02-27 08:00",28b220a5ec01ae66e7e429759ea41d0b,92.0,0.095,NULL,0.063,NULL,2.209,NULL,0.019,NULL,0.017,NULL,0.115,0.108,NULL,0.074
000cce55c00b052c401100cfcde7726b,"2013-11-20 05:00",284419e8e940dd1b76d00c9f45e721cb,207.0,65.0,NULL,70.0,NULL,1.78,NULL,7.0,NULL,8.0,NULL,252.0,NULL,157.0,NULL
000cd472190b4f8d4718d3305d52a0ea,"2015-10-20 01:00",1247eeb78f397abc498abed536e33be0,68.0,31.0,58.0,67.0,65.0,2.037,2.58,11.0,31.0,19.0,32.0,86.0,64.0,49.0,29.0
000cd9abc4bd98970f534241a6dc7c2c,"2016-01-05 02:00",b0b90824d2e9a3497f7e07fe7581186a,102.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,NULL,0.0
000cdcf58cfc81d4f2856908c978c460,"2014-03-14 23:00",5b5717c1026dd43fe5d3b8c0e437196f,71.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,140.0,91.0,NULL,27.0
000cdf1e0151776a2b7659315bbd57fa,"2015-03-04 06:00",fa00f455019c4418c494c76caef56eec,35.0,0.0,33.0,0.0,7.0,0.0,0.625,0.0,79.0,0.0,80.0,35.0,65.0,9.0,15.0
000ce1a756ba6a04aef42b6a8e45dace,"2015-09-30 11:00",a7dca88c5d0a9534236b665a9e3a6437,36.0,3.0,NULL,25.0,NULL,0.7,NULL,26.0,NULL,NULL,NULL,NULL,NULL,NULL,25.0
000ce5d8cee20b13f469429a92835cc2,"2013-04-02 09:00",851c98905deea0a41371a95a658d97c5,120.0,37.0,NULL,35.0,NULL,1.893,NULL,48.0,NULL,94.75,NULL,0.0,NULL,79.0,NULL
000ce5e111050b336b46442a1f0aa2a6,"2014-05-28 00:00",0fae043cb0fb034e665d92cfdbf0d134,76.0,71.0,44.0,80.0,38.0,0.629,0.455,10.0,129.0,80.0,121.0,102.0,221.0,24.0,45.0
000ce97dab5d9c2a260a31c36c1fd660,"2014-11-12 01:00",7fa14d49280d4e8c71f0c64a130d7b26,53.0,2.1,NULL,4.2,NULL,0.1,NULL,67.4,NULL,NULL,NULL,46.1,55.5,NULL,17.4
000cec479a22d0125b77846f2b45b185,"2015-05-08 21:00",4c56a4a8cde4881df87aff5e55781870,142.0,14.0,42.0,12.0,53.0,0.366,0.779,82.0,186.0,160.0,168.0,145.0,132.0,108.0,69.0
000cecd33a517a37d57eb8a7ba71ec1b,"2016-02-12 15:00",e4def6266bc43427267ec13a18c7879c,135.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,NULL,0.0
000cf2909b84d2e503d49289eccce6fc,"2015-12-27 22:00",8bd829c7471ef778815960cb8a040756,90.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,NULL,0.0
000cf735c765d9481cb1b470b68876ae,"2014-03-29 06:00",839e8a188e737ca5a630476318626ffc,130.0,9.0,NULL,29.0,NULL,1.409,NULL,11.0,NULL,61.875,NULL,140.0,NULL,99.0,NULL
000cfaacadde7c14bcca5689ffda3122,"2015-08-13 22:00",86dd9344a69002fb674b64e6e2c6bc59,114.0,10.0,10.0,6.0,18.0,0.243,0.505,108.0,187.0,150.0,180.0,178.0,77.0,42.0,29.0
000cfe3210550a426d1434ce095776ec,"2016-02-14 10:00",609e2ae8ec57e41ac33df702ca2b01e7,44.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,NULL,0.0
000d03226fea1cfbf597db9a2442dfe7,"2015-04-04 23:00",739361cdd7e47e0aa2cd224597156af2,82.0,12.0,18.0,14.0,31.0,0.227,1.072,88.0,110.0,68.0,116.0,104.0,100.0,60.0,77.0
000d04b38d8734f63922a4c4235afd8f,"2013-02-21 10:00",7127ca83c9b6c999942291bb1d716df6,158.0,125.0,NULL,50.0,NULL,7.53,NULL,101.0,NULL,100.375,NULL,261.0,NULL,184.0,NULL
000d04df2cfd0b41b138b465f8c9017d,"2013-02-21 17:00",45b0c2f0220f0930d7b7a43699f77cab,142.0,89.0,NULL,110.0,NULL,2.899,NULL,32.0,NULL,69.0,NULL,222.0,NULL,206.0,NULL
000d05fc9075f06a7ecc47fcc4754247,"2014-05-08 18:00",abed0bb2b3384167a59955fb5e8a9aa7,90.0,50.0,59.0,0.0,59.0,0.693,0.93,162.0,208.0,165.0,204.0,117.0,167.0,67.0,96.0
000d173b60c1c04ff6172c762fa5d7fc,"2016-01-15 22:00",29030fcec3377835cac843afedd9d2a7,238.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,NULL,0.0
000d1977baeb95f100986f28c9a63108,"2015-11-26 13:00",83d4be1a1f38b9d23b81697baa3eee44,44.0,14.0,30.0,23.0,55.0,0.799,1.584,68.0,68.0,47.0,47.0,44.0,78.0,19.0,58.0
000d19b32b32e38715455dfd6a87fa7e,"2016-01-31 16:00",0e10c505eb55141abc253504f181844f,60.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,NULL,0.0
000d1c5672c85e64d5a3857e3ddd5323,"2013-09-12 13:00",851c98905deea0a41371a95a658d97c5,148.0,50.0,NULL,22.0,NULL,1.936,NULL,80.0,NULL,74.25,NULL,129.0,NULL,113.0,NULL
000d237d98f6c01026a787de36095b51,"2015-08-09 08:00",08c6448051f48b969df649a99d7cd19a,52.0,2.0,NULL,21.0,NULL,0.6,NULL,45.0,NULL,NULL,NULL,39.0,46.0,NULL,36.0
000d2bcc0b7c1df3573265b8150d14f2,"2016-01-29 02:00",e375f97d5415c6a44cbe6861560840d7,41.0,0.014,NULL,0.026,NULL,0.839,NULL,0.041,NULL,0.031,NULL,0.041,0.119,NULL,0.069
000d2e3638a59d1ee9281b17c5df4a7c,"2013-07-09 05:00",fa00f455019c4418c494c76caef56eec,35.0,10.0,NULL,18.0,NULL,0.366,NULL,42.0,NULL,111.0,NULL,35.0,NULL,20.0,NULL
000d3c3d87175791a6f5df341872fd98,"2013-03-27 21:00",23d1a07cb020f657fae41c71ccdef5b6,113.0,51.0,NULL,34.0,NULL,2.06,NULL,64.0,NULL,57.5,NULL,188.0,NULL,171.0,NULL
000d4072eb80911fed67e80a557ffa54,"2014-12-19 16:00",a65b2521475a3ba4ff308ff8a9139465,52.0,10.0,44.0,21.0,65.0,0.05,2.79,67.0,71.0,68.0,68.0,53.0,205.0,24.0,184.0
000d42564549f7abd5e1420d43853089,"2015-01-03 22:00",bfc9970e9804e2a5bef8bf8e043e3215,173.0,64.0,64.0,93.0,77.0,3.262,2.902,9.0,14.0,10.0,17.0,295.0,214.0,0.0,115.0
000d4277b0909a43ab9b3102089908cc,"2016-01-22 21:00",7ce1f58e6ff00b41526e8d4ecce1b87b,68.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,NULL,0.0
000d43c20079bf379ddbac21c9b07e99,"2015-10-25 08:00",698021aef2993f71189e2f161a19fc61,38.0,48.0,52.0,61.0,81.0,0.881,1.529,16.0,82.0,7.0,49.0,36.0,89.0,26.0,64.0
000d4bdc3f6657c92148f7ae2e00690b,"2015-04-20 21:00",5cf6e358eb20ebdffea57200c74fc231,93.0,29.6,NULL,32.0,NULL,1.1,NULL,109.5,NULL,NULL,NULL,147.0,109.4,NULL,68.8
000d53a5a711749a1bba72e5f4c1c0f3,"2014-11-08 01:00",27ad149206179c8beb411d798372b6bb,72.0,5.0,13.0,56.0,53.0,1.4,1.242,6.0,37.0,22.0,34.0,57.0,73.0,52.0,48.0
000d58f579777bc63699c84e0a46b911,"2013-08-20 06:00",a8b75f067feaaffaa472680de360ba4f,150.0,13.0,NULL,109.0,NULL,1.462,NULL,5.0,NULL,28.625,NULL,251.0,NULL,88.0,NULL
000d59e9ef9b8f31ddac39e52291755a,"2015-12-19 07:00",fbaab0c5b62d02cebcda287b5979d335,173.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,NULL,NULL
000d5a5aa56683eb835771c970ce34ff,"2014-01-16 15:00",08c6448051f48b969df649a99d7cd19a,366.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,189.0,346.0,NULL,316.0
000d61197b3be9da6e30e814af9e59f3,"2016-01-02 06:00",acb57b50fca0fb16198bdf275e81e3f3,148.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,NULL,0.0
000d625e0f4f1dce6418887781ea4fda,"2013-09-15 00:00",15de841d8358fb5ab99549165933dada,240.0,145.0,NULL,53.0,NULL,0.964,NULL,67.0,NULL,28.375,NULL,378.0,NULL,167.0,NULL
000d6af79357ffce28b9937899949466,"2016-02-27 05:00",f7b3610936d1f4c3e360ffa22ddf4b46,160.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,NULL,0.0
000d6d20e586353d1498084a1982711a,"2014-12-31 09:00",bf975a66ccf34deeb828c9f5dd8e7492,50.0,9.0,19.0,7.0,20.0,0.315,0.839,35.0,44.0,40.0,42.0,50.0,109.0,1.0,37.0
000d6d7ad36283f825c6091eeb101cd9,"2015-10-01 09:00",dc2c6e8e09829bb34a4fe44a9cf27cd2,20.0,11.0,13.0,26.0,45.0,0.213,0.887,61.0,62.0,43.0,43.0,6.0,23.0,6.0,24.0
000d7e7497e74e32ca3d0934edf68724,"2013-09-29 09:00",de7a21fdc9f90fc38e6d2c474e906d2a,222.0,104.0,NULL,61.0,NULL,1.638,NULL,86.0,NULL,115.625,NULL,349.0,NULL,172.0,NULL
000d80eed8138d269b5e091f4ba2ef0d,"2015-07-26 11:00",8f1786edac84e5cd0c89c0912703e4fe,139.0,13.0,NULL,33.0,NULL,1.3,NULL,201.0,NULL,NULL,NULL,118.0,152.0,NULL,106.0
000d838f7a5230199d5279b74bf17cd9,"2016-03-05 02:00",c9858406e32e3c761e32a97d48a14c29,250.0,0.106,NULL,0.133,NULL,5.633,NULL,0.004,NULL,0.015,NULL,0.302,0.228,0.2,0.165
000d8e77c1956fb4853c2fecec64f5be,"2014-05-04 17:00",d30e39bb81e7908b1b5b4ce6ebe657ab,59.0,2.6,NULL,21.0,NULL,1.6,NULL,78.3,NULL,NULL,NULL,NULL,NULL,NULL,42.1
000d918f1f74d9f2775b5b5ff635e156,"2013-12-15 21:00",7127ca83c9b6c999942291bb1d716df6,180.0,157.0,NULL,84.0,NULL,2.91,NULL,5.0,NULL,5.25,NULL,200.0,NULL,136.0,NULL
000d9511f7f35ca7d8d08f7cd92142f5,"2014-04-11 02:00",69202bf5273b835db827c8c10376ff09,104.0,53.0,NULL,46.0,NULL,0.974,NULL,78.0,NULL,78.5,NULL,157.0,NULL,61.0,NULL
000da1fdaf9f3b0408fdc20ca8fa7d33,"2015-12-09 07:00",dc2c6e8e09829bb34a4fe44a9cf27cd2,277.0,60.0,66.0,100.0,93.0,4.702,5.265,3.0,4.0,3.0,3.0,280.0,367.0,227.0,290.0
000da469837333100740542a2710f64b,"2016-03-07 21:00",c59c24c1b27cf6490a8f7d358980c528,94.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,0.0,0.0
000dbdd9b3ab4f02784bf8a6dc418811,"2014-03-23 13:00",a11c72e05cf24198c5ed0ad88eb323a1,122.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,130.0,193.0,NULL,90.0
000dca6c42c603d5772a9b01d1bab5fa,"2015-08-07 00:00",9b7c79eec4adf28f4599dd2eba6d05bc,108.0,5.0,2.0,50.0,29.0,1.2,0.788,70.0,242.0,137.0,187.0,106.0,88.0,81.0,50.0
000dd6598cb2710978ddf44622ef44c4,"2015-12-01 15:00",536b3cd90f3a4a25e240a13cd36f23f2,500.0,35.0,NULL,136.0,NULL,9.4,NULL,4.0,NULL,NULL,NULL,NULL,NULL,NULL,580.0
000de19f95ee712453f110f767c57deb,"2015-10-05 02:00",110ed00f746dd9dc8940caf6cd99620c,245.0,22.0,19.0,30.0,30.0,1.697,1.043,55.0,161.0,82.0,133.0,252.0,148.0,195.0,95.0
000de35e9490a4da006aac42afe091b5,"2013-11-19 21:00",b7f3b18d6fc1453b6ba81e7b778905fd,106.0,84.0,NULL,59.0,NULL,1.62,NULL,9.0,NULL,45.125,NULL,161.0,NULL,54.0,NULL
000de38808070329bbb29155921f2b39,"2016-03-24 17:00",5491bbd0e75e6d358074c051449b4a5d,50.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,0.0,0.0
000de43f0f041cea009422878853d044,"2014-08-06 12:00",1507ba8a453b6a988dd0d7b77619b0e1,53.0,5.8,NULL,17.6,NULL,0.3,NULL,72.0,NULL,NULL,NULL,5.0,55.4,NULL,34.9
000df2bddf9fd2b6e3c66c50136bcdad,"2015-11-06 19:00",8bf1fe3a9b23b6f2df223a63d2edc6ff,25.0,2.0,2.0,33.0,29.0,0.4,0.361,41.0,53.0,35.0,48.0,0.0,0.0,17.0,15.0
000df38061f53af2ceb1a7d9ce0ba76a,"2016-03-24 13:00",ba0808e67516a08ddb866d9093f4dc7a,32.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,0.0,0.0
000dfafb56ccda0104343ac0f079656f,"2015-09-13 07:00",22664c8a472652c75dbf89592c4d9926,63.0,50.0,31.0,125.0,54.0,2.012,0.521,2.0,83.0,8.0,74.0,69.0,30.0,28.0,6.0
000dfff5cb954a94d310beab11141314,"2014-07-23 19:00",8f1786edac84e5cd0c89c0912703e4fe,71.0,3.5,NULL,39.5,NULL,0.8,NULL,71.9,NULL,NULL,NULL,122.4,90.7,NULL,27.1
000e0138371b8178755065ee47cc5ad6,"2013-07-13 05:00",a05ad44423024651b37dc56ae237aa60,148.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,78.0,NULL,0.0,NULL,113.0,NULL
000e0a0765d762d26c29c1c638135e8e,"2014-06-18 03:00",d30e39bb81e7908b1b5b4ce6ebe657ab,102.0,2.0,NULL,41.8,NULL,0.9,NULL,36.6,NULL,NULL,NULL,NULL,NULL,NULL,76.4
000e0d5baaf19aebefd835b5ba159459,"2014-01-05 05:00",f36327741f4393c8a577496e965fc62e,243.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,225.0,207.0,NULL,193.0
000e204addf8fe1a36179ea98f79ae9e,"2014-01-11 20:00",9d8782ee880858f4051c550c906feb00,463.0,119.0,NULL,152.0,NULL,5.251,NULL,9.0,NULL,9.875,NULL,541.0,NULL,444.0,NULL
000e2551b74f378421f98268f890c0f0,"2016-03-19 14:00",110ed00f746dd9dc8940caf6cd99620c,62.0,14.0,22.0,27.0,65.0,1.286,2.105,37.0,79.0,29.0,56.0,74.0,173.0,27.0,102.0
000e33245cc1165fa5b17704f9cf3be2,"2013-12-19 05:00",62f2b6f468c40c07fb9f7690a2c9eed3,72.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
000e36e57b471b081da2f4845222241d,"2015-07-01 05:00",fa00f455019c4418c494c76caef56eec,34.0,17.0,19.0,46.0,20.0,0.57,0.619,19.0,112.0,55.0,103.0,34.0,37.0,16.0,18.0
000e391d4426b31bbeab005f931fe716,"2013-02-25 04:00",698021aef2993f71189e2f161a19fc61,500.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,NULL,NULL,492.0,NULL,363.0,NULL
000e3da1851abb2ad04c1c276ffe0c16,"2016-02-08 21:00",3cc94985454f948d150b6f36fdca035f,163.0,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,NULL,0.0,0.0,NULL,0.0
000e440f45e1dc7934db09cd748075b0,"2015-08-02 16:00",1247eeb78f397abc498abed536e33be0,40.0,13.0,18.0,5.0,21.0,1.284,1.028,87.0,111.0,44.0,104.0,40.0,41.0,23.0,22.0
000e446e4dc299fb2a545e2bebc8cc41,"2014-09-28 06:00",9714170e764eb6812410330304d93f56,33.0,18.7,NULL,65.6,NULL,2.2,NULL,15.7,NULL,NULL,NULL,NULL,NULL,NULL,15.7
000e4eb1b213b915852d39f84ce9ccc4,"2015-08-15 08:00",ea5670fea5cf6016724692ab185eb112,69.0,19.0,36.0,40.0,60.0,0.614,1.056,34.0,120.0,9.0,110.0,78.0,119.0,50.0,71.0
000e4ef18cc2c6a2ae2f375d1a1dc180,"2014-11-09 07:00",b12557c5f8c2ec9ea1cef67c908c6bdb,135.0,29.0,29.0,39.0,44.0,1.255,1.058,3.0,81.0,10.0,56.0,170.0,148.0,103.0,83.0
000e57e961b133951e414ba82a0c8efe,"2013-08-20 22:00",dc2c6e8e09829bb34a4fe44a9cf27cd2,57.0,27.0,NULL,20.0,NULL,0.895,NULL,86.0,NULL,100.0,NULL,64.0,NULL,39.0,NULL
000e62cd6f08f3f5f8cc781dc17519a9,"2016-01-16 16:00",2640526b36025c9a3fc6e8a9e7ccd5d4,269.0,72.0,170.0,86.0,100.0,2.586,3.476,8.0,20.0,9.0,23.0,264.0,230.0,219.0,180.0
000e6377c6bad295910cd11e7f716557,"2013-09-23 07:00",7127ca83c9b6c999942291bb1d716df6,65.0,13.0,NULL,26.0,NULL,1.752,NULL,20.0,NULL,64.75,NULL,0.0,NULL,47.0,NULL
000e77a8610e6c8b6190f1fc8552ba4c,"2013-08-26 04:00",a93c89123a065e4da9f4e5223e816c8f,0.0,23.0,NULL,85.0,NULL,0.847,NULL,0.0,NULL,9.625,NULL,0.0,NULL,0.0,NULL
000e7ec4b7124ea9b9c6f614c8e0a508,"2014-05-05 02:00",89806fd6e34043dfa9cbe08a0001c96b,89.0,8.0,3.0,83.0,27.0,0.8,0.446,2.0,88.0,24.0,86.0,80.0,65.0,66.0,41.0
000e7f2cbb5203af1a1d7d15f061cd42,"2014-09-16 04:00",52c489797b1a88e14f80b10f8908a458,78.0,24.0,22.0,17.0,14.0,0.065,0.285,13.0,112.0,33.0,89.0,93.0,74.0,57.0,28.0
000e87593c99af6017ffd130117c1bba,"2015-05-06 18:00",dc6f23421c389eb2eb693cd21be7099b,46.0,3.5,NULL,25.2,NULL,0.3,NULL,87.9,NULL,NULL,NULL,75.3,45.7,NULL,17.0
000e9a0f4a34ea19054c6300641d6281,"2016-02-17 11:00",a2fedaa87ebd1d14586112480f4f49f8,99.0,37.0,34.0,56.0,40.0,1.418,1.062,65.0,99.0,24.0,88.0,104.0,51.0,74.0,32.0
000ec0e886d60d172320b164af2ca43c,"2014-08-15 03:00",c7a591b5b4707daed0b0b192093116ef,44.0,7.3,NULL,80.1,NULL,0.5,NULL,2.0,NULL,NULL,NULL,NULL,NULL,NULL,30.3
000ec135dc9a47dc87c5ab1d51ebf20f,"2016-02-23 10:00",3737b29a1d34ca0945342fb0c361f316,60.0,0.041,NULL,0.041,NULL,1.025,NULL,0.052,NULL,0.025,NULL,0.069,0.137,NULL,0.066
000ec84a1804967ef285887505bd7628,"2013-07-05 07:00",4c56a4a8cde4881df87aff5e55781870,178.0,9.0,NULL,49.0,NULL,0.69,NULL,27.0,NULL,242.75,NULL,307.0,NULL,90.0,NULL
000eccf320a5b4b829fdad69ee6df537,"2016-02-15 10:00",eada5e137e62a0f7d9a7ebe3e38a01b9,0.0,17.0,NULL,10.0,NULL,0.9,NULL,51.0,NULL,NULL,NULL,61.0,35.0,26.0,10.7083333333333
000ecf7550d5c76e7b9d0205b3c35863,"2015-11-18 07:00",4975843d80e33b02130ad30dd2e9520d,65.0,15.0,13.0,48.0,50.0,1.1,1.25,6.0,10.0,4.0,4.0,61.0,77.0,47.0,57.0
000ed3e52249f4c929223d4687f8d8b0,"2016-02-17 12:00",1247eeb78f397abc498abed536e33be0,46.0,82.0,43.0,61.0,31.0,4.522,1.151,18.0,53.0,20.0,45.0,38.0,34.0,14.0,17.0
000ed9d2aaa80b099179ad4cdb58c85c,"2015-06-03 22:00",f632f95d2d4e98a688b96c52f4d382ca,84.0,8.0,7.0,47.0,49.0,0.6,0.639,96.0,184.0,124.0,145.0,117.0,115.0,35.0,41.0
000eddfde8802ffafc1f6e3e85aeb0c1,"2015-10-27 02:00",8bf1fe3a9b23b6f2df223a63d2edc6ff,38.0,2.0,2.0,19.0,28.0,0.2,0.367,46.0,57.0,52.0,52.0,38.0,85.0,3.0,23.0
000ee17de27f60af62f64c824d1eab06,"2015-04-14 10:00",b7f3b18d6fc1453b6ba81e7b778905fd,126.0,45.0,25.0,43.0,31.0,1.945,1.597,44.0,161.0,12.0,137.0,202.0,116.0,55.0,50.0
000ee34019065d524fcee5b358cf35fe,"2013-06-30 22:00",37b387025089f4056b6903bc9b5cf377,239.0,13.0,NULL,35.0,NULL,1.25,NULL,112.0,NULL,163.0,NULL,224.0,NULL,189.0,NULL
000efa441711c3fc4afcb48cd3edcf0d,"2013-06-18 05:00",839e8a188e737ca5a630476318626ffc,91.0,49.0,NULL,149.0,NULL,0.25,NULL,2.0,NULL,50.25,NULL,73.0,NULL,68.0,NULL
000f1165fd556ab2b056029b56d64395,"2013-08-11 01:00",52c489797b1a88e14f80b10f8908a458,142.0,21.0,NULL,38.0,NULL,2.242,NULL,25.0,NULL,51.0,NULL,129.0,NULL,109.0,NULL
000f13c99fa2ad19d2631ba1e1dd2d1a,"2015-02-16 19:00",1247eeb78f397abc498abed536e33be0,78.0,19.0,49.0,32.0,50.0,1.966,2.497,24.0,32.0,28.0,28.0,68.0,155.0,57.0,128.0
000f1b172f1dfcf728dd52ea4f66f75c,"2015-01-15 08:00",37b387025089f4056b6903bc9b5cf377,280.0,10.0,34.0,88.0,102.0,4.753,5.038,7.0,10.0,8.0,8.0,361.0,430.0,230.0,259.0
000f23fac20fcb31ccb1f0e5bd3ccaa9,"2013-05-03 09:00",317bdf24d26c105617d9491c93d36b82,69.0,14.0,NULL,19.0,NULL,0.7,NULL,107.0,NULL,97.0,NULL,52.0,NULL,50.0,NULL
000f24fac9bf80b3da7ce0e9e914eddb,"2016-03-28 02:00",26acbfdaea4be74969f107cc679c8de5,0.0,33.0,NULL,53.0,NULL,0.8,NULL,8.0,NULL,NULL,NULL,121.0,97.6470588235294,77.0,53.6
000f35c0b7ca7c72ff672b5ff541e318,"2014-05-23 08:00",9714170e764eb6812410330304d93f56,142.0,40.9,NULL,34.3,NULL,0.9,NULL,138.3,NULL,NULL,NULL,NULL,NULL,NULL,108.6
000f3b0ca90a1265c8be723137b19dab,"2015-06-26 03:00",26b2488971e138ca72890601583f1791,108.0,4.0,10.0,18.0,19.0,1.267,0.946,41.0,143.0,63.0,103.0,163.0,159.0,81.0,94.0
000f3e8effc51b38cf139d4e9b5f827b,"2016-01-13 14:00",3f38a2c02555af5cbf64ec172664a777,32.0,11.0,NULL,17.0,NULL,0.5,NULL,70.0,NULL,70.0,NULL,58.0,31.0,NULL,13.0
000f3f68e902b6c33eb1090f5c7ba206,"2015-11-27 08:00",a8b75f067feaaffaa472680de360ba4f,298.0,93.0,95.0,84.0,71.0,2.933,1.82,2.0,47.0,1.0,38.0,303.0,160.0,248.0,146.0
